year,jday,time,Tair,RH,Wind,SolRad,Rain
2017,185,14:00,22.4,52.4,1.2,752,0
2017,185,15:00,24,39,1.8,795,0
2017,185,16:00,23.8,36.7,1.8,414,0
2017,185,17:00,24.9,35.7,1.8,635,0
2017,185,18:00,25.6,28.2,1.8,512,0
2017,185,19:00,24.9,29.6,2.1,340,0
2017,185,20:00,24.2,34,1.8,170,0
2017,185,21:00,22,40.9,1.6,20,0
2017,185,22:00,17.9,61.5,0.2,1,0
2017,185,23:00,16.1,70.5,0.1,0,0
2017,186,0:00,14.3,80.3,0,0,0
2017,186,1:00,13.4,81.9,0,0,0
2017,186,2:00,12.5,83.6,0,0,0
2017,186,3:00,12,85.4,0,0,0
2017,186,4:00,11.4,87.6,0.4,0,0
2017,186,5:00,10.9,88.7,0.5,0,0
2017,186,6:00,10.7,88.3,1,8,0
2017,186,7:00,11.2,88.4,0.6,30,0
2017,186,8:00,15.4,68.8,0.3,248,0
2017,186,9:00,18.9,53.1,1.4,434,0
2017,186,10:00,21.1,48.8,1.3,582,0
2017,186,11:00,22.1,49.9,1.4,708,0
2017,186,12:00,23.4,48.6,1.1,805,0
2017,186,13:00,25.1,43.5,1.4,858,0
2017,186,14:00,26.7,37.3,1.7,858,0
2017,186,15:00,27.9,37.5,1.4,820,0
2017,186,16:00,28.6,34.4,2,722,0
2017,186,17:00,28.9,30.1,2,621,0
2017,186,18:00,29.2,27.3,1.7,479,0
2017,186,19:00,28.8,26.2,1.5,323,0
2017,186,20:00,27.9,26.8,0.5,161,0
2017,186,21:00,24,39.6,0.2,21,0
2017,186,22:00,20.3,56.5,0.1,1,0
2017,186,23:00,18.4,65.3,0,0,0
2017,187,0:00,17,73.4,0,0,0
2017,187,1:00,16,78.2,0.1,0,0
2017,187,2:00,15.5,71.8,0,0,0
2017,187,3:00,14.3,74.5,0,0,0
2017,187,4:00,13.6,78.1,0.2,0,0
2017,187,5:00,13.1,80.3,0.3,0,0
2017,187,6:00,12.6,87.2,0.1,8,0
2017,187,7:00,13.4,88.3,0,31,0
2017,187,8:00,16.3,74.2,0.3,227,0
2017,187,9:00,18.1,67.8,0.9,414,0
2017,187,10:00,19.8,58.7,1.1,563,0
2017,187,11:00,21.2,51.4,1.2,688,0
2017,187,12:00,22.6,50.2,1.2,781,0
2017,187,13:00,24.5,44.7,1.6,838,0
2017,187,14:00,25.8,40.7,1.7,849,0
2017,187,15:00,27,38.5,1.7,813,0
2017,187,16:00,28.2,35.4,1.5,731,0
2017,187,17:00,28.8,33.9,1.7,615,0
2017,187,18:00,28.7,32.2,1.6,474,0
2017,187,19:00,28.5,33.1,1.5,319,0
2017,187,20:00,26.4,37.7,1,159,0
2017,187,21:00,22.8,47.3,0.4,21,0
2017,187,22:00,20,56.3,0.1,1,0
2017,187,23:00,18,64.9,0,0,0
2017,188,0:00,18.2,58.9,0.2,0,0
2017,188,1:00,17.1,57.8,0.3,0,0
2017,188,2:00,15,68.4,0,0,0
2017,188,3:00,14.1,73.4,0.2,0,0
2017,188,4:00,14.1,80.6,0.3,0,0
2017,188,5:00,14.1,84.4,0.5,0,0
2017,188,6:00,14.4,81.4,1.3,10,0
2017,188,7:00,14.3,82.6,1.6,63,0
2017,188,8:00,14.8,79.9,1.4,139,0
2017,188,9:00,16.6,69.7,1.7,406,0
2017,188,10:00,17.8,62.3,2,554,0
2017,188,11:00,19.3,59,2.1,683,0
2017,188,12:00,20.3,56.3,2,778,0
2017,188,13:00,21.2,56.2,2.1,837,0
2017,188,14:00,21.7,55,2,800,0
2017,188,15:00,21.9,52.7,1.8,767,0
2017,188,16:00,22.1,50.8,1.8,696,0
2017,188,17:00,22.7,49.2,1.5,597,0
2017,188,18:00,23.3,47.3,1.3,498,0
2017,188,19:00,23,49,1.2,338,0
2017,188,20:00,22.4,49.6,0.9,166,0
2017,188,21:00,19.8,58.9,1.1,25,0
2017,188,22:00,17.6,68.4,0.4,1,0
2017,188,23:00,16.5,69.6,0.6,0,0
2017,189,0:00,15.7,72.3,0.5,0,0
2017,189,1:00,14.3,79,0.3,0,0
2017,189,2:00,13.3,86.1,0,0,0
2017,189,3:00,13.4,85,0.2,0,0
2017,189,4:00,13.9,80,0.4,0,0
2017,189,5:00,13.8,79.8,0.3,0,0
2017,189,6:00,13.2,83.3,0,6,0
2017,189,7:00,12.9,84.6,0.2,26,0
2017,189,8:00,15.4,71.4,1,210,0
2017,189,9:00,17.6,63.7,1,417,0
2017,189,10:00,18.8,63.2,1.3,568,0
2017,189,11:00,20.6,58.1,1.2,692,0
2017,189,12:00,22.3,51.1,1.9,791,0
2017,189,13:00,23.5,49.1,1.6,849,0
2017,189,14:00,25.2,40.8,1.9,861,0
2017,189,15:00,26.3,38,2.3,827,0
2017,189,16:00,26.4,37.8,2.6,747,0
2017,189,17:00,26.8,36.3,2.3,631,0
2017,189,18:00,26.7,37.8,2,488,0
2017,189,19:00,26.3,38.4,2,328,0
2017,189,20:00,24.8,42.4,2.5,161,0
2017,189,21:00,22.8,47.8,1.6,14,0
2017,189,22:00,20.3,58.4,0.6,1,0
2017,189,23:00,19,60.8,0.8,0,0
2017,190,0:00,17.1,66.8,0.1,0,0
2017,190,1:00,16.9,65.7,0.1,0,0
2017,190,2:00,15.8,71.1,0.1,0,0
2017,190,3:00,14.6,77,0,0,0
2017,190,4:00,14.3,76.7,0.1,0,0
2017,190,5:00,13.9,78.4,0,0,0
2017,190,6:00,13.9,76.4,0,8,0
2017,190,7:00,15.4,74.8,0,51,0
2017,190,8:00,17.7,64.2,0.4,202,0
2017,190,9:00,18.9,59.8,0.9,399,0
2017,190,10:00,20.2,58.3,1.4,551,0
2017,190,11:00,21,56.1,1.5,677,0
2017,190,12:00,22.4,53.4,1.6,778,0
2017,190,13:00,23.3,51.8,1.7,719,0
2017,190,14:00,24.3,47,1.5,606,0
2017,190,15:00,25.1,41.6,2,671,0
2017,190,16:00,24.9,44.1,1.8,534,0
2017,190,17:00,26.1,42.4,1.8,605,0
2017,190,18:00,26,42.9,1.7,475,0
2017,190,19:00,25.6,46.8,1.9,314,0
2017,190,20:00,23.8,53.3,2.2,154,0
2017,190,21:00,21.6,61.2,1.7,17,0
2017,190,22:00,20.1,67.1,0.7,1,0
2017,190,23:00,19,69.1,1.3,0,0
2017,191,0:00,18.3,69.8,1,0,0
2017,191,1:00,18.1,67.4,1.4,0,0
2017,191,2:00,17.4,70,0.9,0,0
2017,191,3:00,16.3,73.1,0.4,0,0
2017,191,4:00,15.8,74.8,0,0,0
2017,191,5:00,15.7,76,0,0,0
2017,191,6:00,14.7,81.3,0,6,0
2017,191,7:00,15.4,80.9,0,42,0
2017,191,8:00,16.4,78.1,0.1,107,0
2017,191,9:00,17.5,74.6,0.9,282,0
2017,191,10:00,18,71.9,1.1,312,0
2017,191,11:00,18.6,70.6,1.3,402,0
2017,191,12:00,18.7,70.2,1.3,370,0
2017,191,13:00,20,65.2,1.4,557,0
2017,191,14:00,20.9,60.7,1.7,748,0
2017,191,15:00,21.3,59.2,1.7,571,0
2017,191,16:00,21.4,58.6,1.3,539,0
2017,191,17:00,21.9,57.8,1.4,482,0
2017,191,18:00,21.5,59.8,1.4,320,0
2017,191,19:00,21.2,59.1,1.8,166,0
2017,191,20:00,19.7,54.9,2.5,99,0
2017,191,21:00,17.8,57.1,1.8,20,0
2017,191,22:00,16.4,63,1.7,1,0
2017,191,23:00,15.3,69,1,0,0
2017,192,0:00,14.8,70.5,0.5,0,0
2017,192,1:00,14.4,71.3,0.8,0,0
2017,192,2:00,14.2,72.3,0.6,0,0
2017,192,3:00,14.1,72.4,0.9,0,0
2017,192,4:00,14,72.4,1,0,0
2017,192,5:00,13.9,72.9,0.7,0,0
2017,192,6:00,13.8,73,0.7,4,0
2017,192,7:00,14.1,72.7,0.5,42,0
2017,192,8:00,14.4,72.5,0.8,119,0
2017,192,9:00,15.5,68.6,1.2,299,0
2017,192,10:00,15.7,68.9,0.7,233,0
2017,192,11:00,16.5,66.6,1.1,362,0
2017,192,12:00,18,61.7,1.7,771,0
2017,192,13:00,19.5,55.4,1.6,826,0
2017,192,14:00,20.7,50.6,1.7,853,0
2017,192,15:00,21.5,50.3,1.5,817,0
2017,192,16:00,22.6,48.8,1.3,737,0
2017,192,17:00,23.7,41,1.7,622,0
2017,192,18:00,23.5,40.5,2,482,0
2017,192,19:00,23.4,39.4,1.5,323,0
2017,192,20:00,22.9,40,1.5,155,0
2017,192,21:00,20.7,47.5,1.3,14,0
2017,192,22:00,18.6,56.8,1.4,1,0
2017,192,23:00,16.7,59,1.1,0,0
2017,193,0:00,15.3,67.4,0.8,0,0
2017,193,1:00,14.1,74.4,0.2,0,0
2017,193,2:00,13.1,80.7,0,0,0
2017,193,3:00,12.4,84.1,0.1,0,0
2017,193,4:00,11.8,88.4,0,0,0
2017,193,5:00,11.3,91.4,0,0,0
2017,193,6:00,11.1,93.4,0,7,0
2017,193,7:00,12,91.3,0,29,0
2017,193,8:00,14,80.9,0.3,124,0
2017,193,9:00,16.3,71,0.9,398,0
2017,193,10:00,17.5,66.6,1,553,0
2017,193,11:00,18.7,63.8,1.1,674,0
2017,193,12:00,19.9,58.5,1.6,774,0
2017,193,13:00,21.2,53.3,1.7,831,0
2017,193,14:00,22.3,50.3,1.6,844,0
2017,193,15:00,23.6,46.5,1.6,812,0
2017,193,16:00,24.4,43.4,1.5,732,0
2017,193,17:00,25.1,38.5,1.4,616,0
2017,193,18:00,25.5,40.1,1,467,0
2017,193,19:00,25,42.9,1.4,308,0
2017,193,20:00,22.9,50.7,1.5,148,0
2017,193,21:00,20.5,57.8,1.5,19,0
2017,193,22:00,18.6,65.2,0.5,1,0
2017,193,23:00,18,63.8,1.2,0,0
2017,194,0:00,16,73.6,0.1,0,0
2017,194,1:00,14.8,80.1,0.1,0,0
2017,194,2:00,14.6,79.6,0.1,0,0
2017,194,3:00,14.9,77.4,0.3,0,0
2017,194,4:00,14.9,78,0.2,0,0
2017,194,5:00,14.8,80.1,0.3,0,0
2017,194,6:00,15.5,79.3,0.2,2,0
2017,194,7:00,15.8,78.7,0.6,16,0
2017,194,8:00,16,78,0.6,20,0
2017,194,9:00,16.3,77.8,0.8,61,0
2017,194,10:00,17.6,72,1.3,238,0
2017,194,11:00,18.4,69.2,1.4,303,0
2017,194,12:00,19.3,64.8,1.5,395,0
2017,194,13:00,19.7,63.2,1,362,0
2017,194,14:00,20.4,58.2,1,408,0
2017,194,15:00,21.1,55,1,418,0
2017,194,16:00,21.6,53.4,0.9,291,0
2017,194,17:00,22.1,50,1.1,385,0
2017,194,18:00,23,46.5,1.6,507,0
2017,194,19:00,22.4,47.4,1.5,322,0
2017,194,20:00,20.4,51.6,2.2,155,0
2017,194,21:00,18.2,58.8,1.9,18,0
2017,194,22:00,16.6,63.8,1.3,1,0
2017,194,23:00,14.1,77,0,0,0
2017,195,0:00,12.9,82.4,0,0,0
2017,195,1:00,12.1,84.6,0,0,0
2017,195,2:00,11.6,85.7,0,0,0
2017,195,3:00,11.2,86.5,0,0,0
2017,195,4:00,10.8,89.7,0,0,0
2017,195,5:00,10.5,90,0,0,0
2017,195,6:00,10.4,90.4,0,6,0
2017,195,7:00,11,89.5,0,25,0
2017,195,8:00,14,73.7,0.4,144,0
2017,195,9:00,16.3,60.5,1.4,407,0
2017,195,10:00,18.4,54.5,1.3,557,0
2017,195,11:00,20.2,51.4,1.4,690,0
2017,195,12:00,21.1,50.2,1.3,788,0
2017,195,13:00,22.5,45,1.7,847,0
2017,195,14:00,23.8,42.6,1.6,858,0
2017,195,15:00,24.6,41.3,1.5,821,0
2017,195,16:00,25.7,38.8,1.5,741,0
2017,195,17:00,26.6,35.7,1.2,623,0
2017,195,18:00,26.5,37.7,1.4,477,0
2017,195,19:00,26.1,38.3,1.4,319,0
2017,195,20:00,24.6,42.1,0.8,144,0
2017,195,21:00,21.1,53.1,0.4,17,0
2017,195,22:00,18.3,62.5,0.4,1,0
2017,195,23:00,16,72.5,0,0,0
2017,196,0:00,15.5,74.4,0.1,0,0
2017,196,1:00,14.6,75,0.1,0,0
2017,196,2:00,14.5,71.9,0.2,0,0
2017,196,3:00,13.7,74.3,0.2,0,0
2017,196,4:00,12.5,80,0.3,0,0
2017,196,5:00,12,82.9,0.1,0,0
2017,196,6:00,11.7,85.8,0.2,6,0
2017,196,7:00,12.6,81.7,0.2,23,0
2017,196,8:00,15.5,67.5,0.7,127,0
2017,196,9:00,17.2,61,1.1,401,0
2017,196,10:00,18.3,55.7,1.2,553,0
2017,196,11:00,19.4,55.2,1.2,684,0
2017,196,12:00,20,53.3,1.5,782,0
2017,196,13:00,20.8,52.1,1.7,843,0
2017,196,14:00,22.1,48.6,1.7,851,0
2017,196,15:00,23,47.3,1.7,816,0
2017,196,16:00,24,46.3,1.8,631,0
2017,196,17:00,25,44.8,1.3,635,0
2017,196,18:00,24.6,41.7,1.6,491,0
2017,196,19:00,23.3,46.3,1.5,308,0
2017,196,20:00,20.8,51.7,2.2,151,0
2017,196,21:00,18.5,56.6,1.5,26,0
2017,196,22:00,16.9,62.4,0.8,1,0
2017,196,23:00,16.4,64.9,0.7,0,0
2017,197,0:00,16.5,64.9,0.6,0,0
2017,197,1:00,16.2,66.9,0.5,0,0
2017,197,2:00,16.1,66.2,0.4,0,0
2017,197,3:00,15.7,66.8,0.4,0,0
2017,197,4:00,15.7,70.6,1.3,0,0
2017,197,5:00,15.3,71.9,1.2,0,0
2017,197,6:00,15.1,75.4,1.5,4,0
2017,197,7:00,14.7,76.5,1.1,33,0
2017,197,8:00,15,74.8,0.9,118,0
2017,197,9:00,16,69.8,1,269,0
2017,197,10:00,17.4,63.4,1.5,574,0
2017,197,11:00,18.8,55.9,1.4,709,0
2017,197,12:00,18.1,57,1.1,261,0
2017,197,13:00,19.2,54.8,0.8,466,0
2017,197,14:00,20.3,50.3,1,632,0
2017,197,15:00,20.6,50.1,1.3,554,0
2017,197,16:00,22.3,41.5,1.7,775,0
2017,197,17:00,22.4,38,2,632,0
2017,197,18:00,22.6,34,2.2,479,0
2017,197,19:00,22.3,34.5,2.1,314,0
2017,197,20:00,20.9,43.8,2.3,149,0
2017,197,21:00,18.8,50.5,2.3,16,0
2017,197,22:00,17.1,58,2.2,1,0
2017,197,23:00,15.9,63.2,1.2,0,0
2017,198,0:00,14.6,70,0.3,0,0
2017,198,1:00,13.8,74.1,0.2,0,0
2017,198,2:00,13,77.5,0.2,0,0
2017,198,3:00,11.4,85,0,0,0
2017,198,4:00,10.5,89.7,0,0,0
2017,198,5:00,10.3,92.6,0,0,0
2017,198,6:00,10.1,93.1,0,5,0
2017,198,7:00,10.5,92.3,0,25,0
2017,198,8:00,13.9,77.6,0.7,123,0
2017,198,9:00,16.4,67.3,1.2,376,0
2017,198,10:00,18.9,59.4,1.7,575,0
2017,198,11:00,19.7,56.8,1.9,618,0
2017,198,12:00,20.9,50.7,1.8,743,0
2017,198,13:00,22.2,45.6,2.3,815,0
2017,198,14:00,22.8,45.7,2.2,809,0
2017,198,15:00,23.8,40.2,2.3,828,0
2017,198,16:00,24.4,35.2,2.9,748,0
2017,198,17:00,24.7,35.9,2.3,628,0
2017,198,18:00,24.8,34.6,2.1,478,0
2017,198,19:00,24.4,37.4,2,320,0
2017,198,20:00,22.8,40.9,1.7,111,0
2017,198,21:00,21.3,45.3,0.8,20,0
2017,198,22:00,19.4,51.4,1.1,1,0
2017,198,23:00,18.3,51.9,1.2,0,0
2017,199,0:00,15.1,67.8,0,0,0
2017,199,1:00,14.4,71.8,0,0,0
2017,199,2:00,13.6,77.1,0,0,0
2017,199,3:00,13.1,78.7,0,0,0
2017,199,4:00,12.9,78.9,0,0,0
2017,199,5:00,12.5,81.1,0,0,0
2017,199,6:00,11.9,85.2,0,4,0
2017,199,7:00,11.7,88.6,0,23,0
2017,199,8:00,14.5,76.8,0,106,0
2017,199,9:00,17.9,62.4,0.3,399,0
2017,199,10:00,20.1,50.1,1.2,552,0
2017,199,11:00,21.2,48.3,1.2,679,0
2017,199,12:00,23.3,38.9,1.6,776,0
2017,199,13:00,24.5,31.2,1.8,837,0
2017,199,14:00,25.6,30.9,1.9,850,0
2017,199,15:00,26.2,27,2.2,817,0
2017,199,16:00,27.1,25.9,1.9,737,0
2017,199,17:00,27.5,23.9,2,621,0
2017,199,18:00,27.2,21.2,2,483,0
2017,199,19:00,26.8,21.1,1.8,317,0
2017,199,20:00,25.5,25.1,1.7,146,0
2017,199,21:00,23.3,31.8,1.5,15,0
2017,199,22:00,19.6,45.8,0.4,1,0
2017,199,23:00,17.5,56.3,0.2,0,0
2017,200,0:00,15.4,65.6,0.1,0,0
2017,200,1:00,15.6,60.2,0.1,0,0
2017,200,2:00,14,69.7,0,0,0
2017,200,3:00,13.3,76.8,0.1,0,0
2017,200,4:00,14,74.9,0.2,0,0
2017,200,5:00,12.8,83.8,0.2,0,0
2017,200,6:00,12.8,82.9,0.4,4,0
2017,200,7:00,13.9,75.9,0.8,21,0
2017,200,8:00,15.1,71.6,1,95,0
2017,200,9:00,17.1,66.5,1.2,396,0
2017,200,10:00,18.3,62.1,1.3,562,0
2017,200,11:00,18.2,63,1.7,652,0
2017,200,12:00,18.8,61.1,1.8,777,0
2017,200,13:00,19.5,58.7,1.8,836,0
2017,200,14:00,21.2,52.3,1.8,846,0
2017,200,15:00,22.9,49.6,1.6,807,0
2017,200,16:00,24.2,41,1.6,726,0
2017,200,17:00,25.1,32,1.8,618,0
2017,200,18:00,25.3,34.9,1.4,425,0
2017,200,19:00,24.2,37.8,1.5,226,0
2017,200,20:00,23,38.1,1.9,107,0
2017,200,21:00,20.9,48.7,1.6,20,0
2017,200,22:00,19.5,58.7,0.7,0,0
2017,200,23:00,17.4,70.2,0.4,0,0
2017,201,0:00,15.5,81.5,0,0,0
2017,201,1:00,15.6,80.8,0,0,0
2017,201,2:00,17.2,76.3,0.9,0,0
2017,201,3:00,16.9,78.9,1.3,0,0
2017,201,4:00,16.8,76.3,1.5,0,0
2017,201,5:00,16.8,76.9,1.4,0,0
2017,201,6:00,16.7,77.3,1.5,3,0
2017,201,7:00,16.8,77.1,1.5,34,0
2017,201,8:00,17.1,76.5,1.6,66,0
2017,201,9:00,17.5,76.5,1.9,225,0
2017,201,10:00,18.5,71.7,1.8,334,0
2017,201,11:00,20,64.4,2.1,642,0
2017,201,12:00,20.7,61.5,1.8,497,0
2017,201,13:00,22.1,56.8,1.9,779,0
2017,201,14:00,22.6,52.2,2,795,0
2017,201,15:00,22.6,50.4,1.8,565,0
2017,201,16:00,23.5,48.2,1.8,681,0
2017,201,17:00,24.1,45,1.8,632,0
2017,201,18:00,24,44.3,1.5,480,0
2017,201,19:00,23,47.8,1.5,275,0
2017,201,20:00,21.1,54.2,1.2,65,0
2017,201,21:00,19.4,62.1,1.4,20,0
2017,201,22:00,18.3,65.4,0.9,0,0
2017,201,23:00,16,76.9,0,0,0
2017,202,0:00,14.5,85.1,0,0,0
2017,202,1:00,14,89.3,0,0,0
2017,202,2:00,13.6,90.1,0,0,0
2017,202,3:00,13.3,90.7,0,0,0
2017,202,4:00,13.1,91.9,0,0,0
2017,202,5:00,12.9,93.4,0,0,0
2017,202,6:00,12.5,94.2,0,5,0
2017,202,7:00,13.9,91.1,0,35,0
2017,202,8:00,15.7,84.9,0.1,91,0
2017,202,9:00,17.3,78.4,0.7,228,0
2017,202,10:00,19,70.1,0.9,412,0
2017,202,11:00,20.1,63.5,1.4,508,0
2017,202,12:00,21,54.1,1.5,627,0
2017,202,13:00,22.3,49.5,1.6,703,0
2017,202,14:00,23.4,44.6,1.4,689,0
2017,202,15:00,23.8,45.4,1.4,628,0
2017,202,16:00,24.8,43,1.3,741,0
2017,202,17:00,24.9,41.5,1.1,400,0
2017,202,18:00,24.9,41.5,0.8,269,0
2017,202,19:00,22.7,51.2,1.7,128,0
2017,202,20:00,21.2,55.4,1.7,38,0
2017,202,21:00,19.7,61.3,1,8,0
2017,202,22:00,18.8,64.6,1,0,0
2017,202,23:00,18.7,64.4,0.7,0,0
2017,203,0:00,17.6,73.4,0,0,0
2017,203,1:00,17.3,75.5,0,0,0
2017,203,2:00,17.3,75.9,0,0,0
2017,203,3:00,18.5,72.8,1,0,0
2017,203,4:00,19,69,1,0,0
2017,203,5:00,18.9,66.4,0.7,0,0
2017,203,6:00,18.9,65,0.8,1,0
2017,203,7:00,18.8,67.9,0.3,18,0
2017,203,8:00,19.3,66.1,0.4,82,0
2017,203,9:00,20.3,63,0.6,173,0
2017,203,10:00,21.7,58.4,1,466,0
2017,203,11:00,22.9,55.2,1.1,601,0
2017,203,12:00,24.4,51.7,1.3,783,0
2017,203,13:00,25.6,49.2,1.1,810,0
2017,203,14:00,26.5,49.4,1.4,816,0
2017,203,15:00,27.4,49.2,1.5,783,0
2017,203,16:00,28.4,48.2,1.4,706,0
2017,203,17:00,29.2,45.5,1.4,589,0
2017,203,18:00,27.5,46.2,2.5,447,0
2017,203,19:00,25.6,48.3,2.5,292,0
2017,203,20:00,23.6,53.5,2.7,132,0
2017,203,21:00,21.8,60.3,1.9,13,0
2017,203,22:00,20.4,66.9,1.4,0,0
2017,203,23:00,19.6,70.9,1.4,0,0
2017,204,0:00,18.6,77.4,0.3,0,0
2017,204,1:00,18.5,79.5,0.4,0,0
2017,204,2:00,17.7,83.7,0.2,0,0
2017,204,3:00,17.3,83.4,0.5,0,0
2017,204,4:00,17.2,82.6,0.8,0,0
2017,204,5:00,16.9,81.9,1.4,0,0
2017,204,6:00,16.6,80.9,1,2,0
2017,204,7:00,16.3,78.8,1.3,14,0
2017,204,8:00,16.4,77.1,1.2,34,0
2017,204,9:00,17.1,74.1,1.1,79,0
2017,204,10:00,17.9,71.9,1,163,0
2017,204,11:00,20,65.7,1.9,509,0
2017,204,12:00,22,59.5,1.7,720,0
2017,204,13:00,22.4,58.2,1.6,619,0
2017,204,14:00,23,56.6,1.8,539,0
2017,204,15:00,24,54.7,2.3,836,0
2017,204,16:00,24.2,55.2,2.1,726,0
2017,204,17:00,24.5,53.3,2.1,599,0
2017,204,18:00,24.2,51.8,2.2,456,0
2017,204,19:00,23.6,51.4,2.2,304,0
2017,204,20:00,22.5,52,1.9,139,0
2017,204,21:00,20.4,60,1.7,14,0
2017,204,22:00,18.9,65.6,1.2,0,0
2017,204,23:00,17.2,72.9,0.3,0,0
2017,205,0:00,16.6,73.3,0.3,0,0
2017,205,1:00,14.4,84.3,0,0,0
2017,205,2:00,13.2,89.6,0,0,0
2017,205,3:00,12.9,91.1,0,0,0
2017,205,4:00,12.5,92.7,0,0,0
2017,205,5:00,12.1,93.9,0,0,0
2017,205,6:00,12,94.5,0,3,0
2017,205,7:00,12.3,94.8,0,20,0
2017,205,8:00,15.2,82.2,0.9,63,0
2017,205,9:00,18.5,65.9,1.4,373,0
2017,205,10:00,20.6,60.4,1.3,540,0
2017,205,11:00,22,55.2,1.8,669,0
2017,205,12:00,23.1,51.9,2.1,767,0
2017,205,13:00,24.2,48.9,2.3,829,0
2017,205,14:00,24.9,47.3,2.2,841,0
2017,205,15:00,26,43.3,2.1,805,0
2017,205,16:00,26.8,41.6,2.1,726,0
2017,205,17:00,27.2,40,2.1,602,0
2017,205,18:00,27.2,38.8,1.9,462,0
2017,205,19:00,26.6,40.8,2,302,0
2017,205,20:00,25.1,44.5,1.9,136,0
2017,205,21:00,23.3,51,0.9,13,0
2017,205,22:00,19.3,67.5,0,0,0
2017,205,23:00,18.7,65.5,0.1,0,0
2017,206,0:00,16.6,76.7,0,0,0
2017,206,1:00,15.9,75.9,0,0,0
2017,206,2:00,15.2,78.7,0,0,0
2017,206,3:00,14.4,82.9,0,0,0
2017,206,4:00,13.9,85.5,0,0,0
2017,206,5:00,13.6,85.7,0,0,0
2017,206,6:00,13.2,86.6,0,3,0
2017,206,7:00,13.5,86.4,0,18,0
2017,206,8:00,16,78,0.1,48,0
2017,206,9:00,19.4,66.9,0.6,360,0
2017,206,10:00,21.5,59.1,0.9,535,0
2017,206,11:00,22.8,57.3,1,664,0
2017,206,12:00,24.7,52.9,1,762,0
2017,206,13:00,26.3,40.7,1.8,825,0
2017,206,14:00,27.8,34,2,838,0
2017,206,15:00,28.9,30.7,2.4,803,0
2017,206,16:00,29.5,29.6,2.1,722,0
2017,206,17:00,29.5,30.1,2.3,604,0
2017,206,18:00,29.3,30,2.2,460,0
2017,206,19:00,28.5,32.5,2.4,300,0
2017,206,20:00,27.4,34.2,1.9,133,0
2017,206,21:00,25,41.3,1.2,12,0
2017,206,22:00,21.4,58.6,0.2,0,0
2017,206,23:00,19.7,67.4,0.1,0,0
2017,207,0:00,19.5,64.6,0.4,0,0
2017,207,1:00,17.1,74.2,0,0,0
2017,207,2:00,15.9,80,0,0,0
2017,207,3:00,15.7,79.9,0.1,0,0
2017,207,4:00,15.4,80.1,0.1,0,0
2017,207,5:00,15.2,77.2,0.6,0,0
2017,207,6:00,15.3,76.3,1.1,3,0
2017,207,7:00,14.7,82.6,0.3,19,0
2017,207,8:00,16.5,75.8,0.5,40,0
2017,207,9:00,18.2,70.9,1,348,0
2017,207,10:00,19.3,66.8,1.5,527,0
2017,207,11:00,20.4,62.8,1.5,656,0
2017,207,12:00,22,58.2,1.5,754,0
2017,207,13:00,23.4,54.4,1.7,813,0
2017,207,14:00,25.4,47.6,1.5,826,0
2017,207,15:00,27,38.8,1.8,792,0
2017,207,16:00,28.1,35.2,1.7,711,0
2017,207,17:00,28.6,35,1.4,591,0
2017,207,18:00,28.6,35.2,1.6,439,0
2017,207,19:00,28.5,36.8,1.2,296,0
2017,207,20:00,26.1,42.9,2.4,128,0
2017,207,21:00,23.1,52.7,2.1,9,0
2017,207,22:00,20.2,63.7,1.5,0,0
2017,207,23:00,18.8,66.7,0.5,0,0
2017,208,0:00,18,69.8,0.5,0,0
2017,208,1:00,17.4,71.6,1.2,0,0
2017,208,2:00,16.5,74.9,1.2,0,0
2017,208,3:00,15.5,79.8,0.5,0,0
2017,208,4:00,13.9,87.5,0.2,0,0
2017,208,5:00,14.5,83.1,0.9,0,0
2017,208,6:00,14.6,82.7,0.8,0,0
2017,208,7:00,14.3,87.5,0.8,10,0
2017,208,8:00,14.1,94.2,0.5,28,0.25
2017,208,9:00,14.4,95.3,0.5,59,0.25
2017,208,10:00,14.4,95.3,0.4,81,0.51
2017,208,11:00,14.9,91,0.4,141,0
2017,208,12:00,15.8,83.2,0.7,177,0.25
2017,208,13:00,16.7,76.4,0.7,238,0
2017,208,14:00,17.6,72.1,1.3,381,0
2017,208,15:00,18.9,66,1.4,498,0
2017,208,16:00,20.4,60.3,1.6,765,0
2017,208,17:00,20.6,59.1,1.2,495,0
2017,208,18:00,20.7,59.8,1.3,359,0
2017,208,19:00,20.8,59.4,1.2,258,0
2017,208,20:00,20.1,62.8,1.4,132,0
2017,208,21:00,18.6,67.6,1.2,13,0
2017,208,22:00,16.8,75.5,0.7,0,0
2017,208,23:00,14.9,85.3,0.1,0,0
2017,209,0:00,13.4,90.7,0,0,0
2017,209,1:00,12.7,92.3,0,0,0
2017,209,2:00,12.2,92.9,0,0,0
2017,209,3:00,12.5,91.7,0.1,0,0
2017,209,4:00,14.2,83.7,0.3,0,0
2017,209,5:00,14.3,81.7,0.5,0,0
2017,209,6:00,14.3,83.9,0.1,1,0
2017,209,7:00,14.3,82.4,0.6,24,0
2017,209,8:00,15.2,79.5,0.6,109,0
2017,209,9:00,16.9,73.9,0.9,315,0
2017,209,10:00,17.9,71.4,1.4,538,0
2017,209,11:00,19.8,63.1,1.5,713,0
2017,209,12:00,20.5,60.1,1.8,799,0
2017,209,13:00,21.6,56.4,1.6,822,0
2017,209,14:00,22.7,53,1.9,837,0
2017,209,15:00,23.9,48.8,1.7,801,0
